pH,x_top10mean,y_rank450mean_ascending
5.990855530574932,301.373291015625,177.91561889648438
5.990855530574932,303.2962341308594,180.7319793701172
5.990855530574932,310.9027099609375,179.96678161621094
5.990855530574932,306.79229736328125,179.46958923339844
5.990855530574932,304.7666320800781,180.45904541015625
5.990855530574932,306.19659423828125,180.68325805664062
5.990855530574932,302.8483581542969,178.77439880371094
5.990855530574932,300.50146484375,176.93353271484375
5.990855530574932,304.4648132324219,179.3875732421875
5.990855530574932,307.37298583984375,180.734375
5.990855530574932,306.624755859375,180.48033142089844
5.990855530574932,306.1861877441406,179.34161376953125
5.990855530574932,305.6109619140625,179.6385040283203
5.990855530574932,305.6968688964844,179.8915557861328
5.990855530574932,307.0868835449219,178.49974060058594
5.990855530574932,307.0868225097656,179.72898864746094
5.990855530574932,308.53314208984375,180.4764862060547
5.990855530574932,308.109130859375,181.27122497558594
5.990855530574932,303.3103942871094,177.7053985595703
5.990855530574932,310.08367919921875,182.52761840820312
5.990855530574932,309.75909423828125,179.32449340820312
5.990855530574932,307.0589294433594,180.17884826660156
5.990855530574932,306.95635986328125,180.00372314453125
5.990855530574932,302.6661071777344,179.75196838378906
5.990855530574932,306.3990478515625,180.12542724609375
5.990855530574932,307.826416015625,178.2404022216797
5.990855530574932,300.66217041015625,177.12484741210938
5.990855530574932,307.0515441894531,179.38372802734375
5.990855530574932,301.377685546875,177.9148712158203
5.990855530574932,302.46844482421875,178.9080047607422
5.990855530574932,305.09185791015625,182.31178283691406
5.990855530574932,304.1210021972656,177.31983947753906
5.990855530574932,303.1436462402344,177.69090270996094
5.990855530574932,306.42547607421875,182.07675170898438
5.990855530574932,304.151123046875,177.8396759033203
5.990855530574932,304.4881896972656,178.99380493164062
5.990855530574932,305.8006286621094,179.42831420898438
5.990855530574932,307.6239013671875,179.0540313720703
5.990855530574932,309.4743957519531,181.1775360107422
5.990855530574932,307.11895751953125,179.1546630859375
5.990855530574932,310.3119201660156,179.88067626953125
5.990855530574932,306.169677734375,178.9319610595703
5.990855530574932,303.5771789550781,180.18362426757812
5.990855530574932,303.1915283203125,179.59457397460938
5.990855530574932,308.5323181152344,180.997314453125
5.990855530574932,303.2588806152344,178.95059204101562
5.990855530574932,305.2561340332031,181.27212524414062
5.990855530574932,307.1527404785156,181.15826416015625
5.990855530574932,304.4033508300781,179.21231079101562
5.990855530574932,303.9095153808594,177.9281463623047
5.990855530574932,304.79510498046875,178.56491088867188
5.990855530574932,306.02752685546875,178.89280700683594
5.990855530574932,304.4668884277344,177.76962280273438
5.990855530574932,295.0965881347656,180.1156768798828
5.990855530574932,300.2340087890625,177.7251739501953
5.990855530574932,304.4095764160156,178.50144958496094
5.990855530574932,304.48358154296875,178.32310485839844
5.990855530574932,308.0232849121094,177.6504364013672
5.990855530574932,308.77410888671875,181.17372131347656
5.990855530574932,307.2229309082031,179.2597198486328
5.990855530574932,303.4234619140625,180.3238067626953
5.990855530574932,307.1103210449219,179.85987854003906
5.990855530574932,300.5990295410156,177.69432067871094
5.990855530574932,305.42364501953125,178.58306884765625
5.990855530574932,302.242919921875,177.15847778320312
5.990855530574932,306.1409606933594,178.86900329589844
5.990855530574932,306.6774597167969,179.34349060058594
5.990855530574932,304.6246643066406,178.75711059570312
5.990855530574932,306.06475830078125,178.24948120117188
5.990855530574932,308.4452819824219,178.80538940429688
5.990855530574932,306.5496520996094,178.94044494628906
5.990855530574932,306.0906066894531,180.59579467773438
5.990855530574932,306.7288513183594,179.51174926757812
5.990855530574932,305.67498779296875,177.5367431640625
5.990855530574932,307.80926513671875,180.0886993408203
5.990855530574932,307.3874206542969,180.54296875
5.990855530574932,303.68133544921875,178.05728149414062
5.990855530574932,304.9449157714844,180.67970275878906
5.990855530574932,304.9091491699219,179.84326171875
5.990855530574932,302.0193786621094,178.02792358398438
5.990855530574932,309.9905700683594,182.20689392089844
5.990855530574932,305.05487060546875,178.10073852539062
5.990855530574932,300.7732849121094,176.5419158935547
5.990855530574932,304.5083312988281,179.4608154296875
5.990855530574932,307.9306335449219,180.71315002441406
5.990855530574932,304.8492431640625,177.91015625
5.990855530574932,305.61907958984375,179.0696258544922
5.990855530574932,304.2778625488281,178.93409729003906
5.990855530574932,306.2106018066406,180.127197265625
5.990855530574932,305.58087158203125,178.98887634277344
5.990855530574932,302.8419494628906,177.88595581054688
5.990855530574932,303.35003662109375,177.4066619873047
5.990855530574932,305.2803955078125,178.1143035888672
5.990855530574932,308.58477783203125,179.13938903808594
5.990855530574932,302.82318115234375,177.77896118164062
5.990855530574932,303.7101745605469,177.10533142089844
5.990855530574932,305.117919921875,180.20095825195312
5.990855530574932,302.5432434082031,177.306884765625
5.990855530574932,302.1874084472656,178.32981872558594
5.990855530574932,307.3985290527344,179.95082092285156
5.990855530574932,307.3980712890625,180.8765869140625
5.990855530574932,305.97357177734375,180.97802734375
5.990855530574932,304.1849670410156,178.52223205566406
5.990855530574932,307.4155578613281,179.16615295410156
5.990855530574932,302.9215393066406,178.8560333251953
5.990855530574932,307.4877624511719,180.4515380859375
5.990855530574932,307.791259765625,178.91452026367188
5.990855530574932,307.67950439453125,180.02821350097656
5.990855530574932,307.2315673828125,179.12167358398438
5.990855530574932,306.4450988769531,179.72189331054688
5.990855530574932,305.627197265625,180.72528076171875
5.990855530574932,301.0599365234375,179.34503173828125
5.990855530574932,306.0658264160156,179.51377868652344
5.990855530574932,298.8571472167969,178.89764404296875
5.990855530574932,305.775634765625,179.15406799316406
5.990855530574932,303.5271911621094,178.5445098876953
5.990855530574932,302.986328125,179.9979248046875
5.990855530574932,307.7198181152344,180.4852752685547
5.990855530574932,301.7916564941406,177.32186889648438
5.990855530574932,300.62127685546875,178.4705047607422
5.990855530574932,303.8527526855469,177.78709411621094
5.990855530574932,302.9228515625,178.50604248046875
5.990855530574932,303.9664001464844,179.80758666992188
5.990855530574932,310.4349670410156,181.37252807617188
5.990855530574932,306.9227600097656,180.14096069335938
5.990855530574932,306.03662109375,180.70310974121094
5.990855530574932,307.570556640625,179.8699188232422
5.990855530574932,299.8382568359375,177.78585815429688
5.990855530574932,304.0513610839844,180.0406951904297
5.990855530574932,305.71282958984375,179.17483520507812
5.990855530574932,305.9946594238281,180.8519744873047
5.990855530574932,307.9211730957031,179.75445556640625
5.990855530574932,303.17694091796875,176.8817596435547
5.990855530574932,303.2084655761719,177.2411346435547
5.990855530574932,305.3105773925781,180.02639770507812
5.990855530574932,304.84490966796875,177.51719665527344
5.990855530574932,304.16748046875,178.10400390625
5.990855530574932,307.6667175292969,180.29244995117188
5.990855530574932,308.7568664550781,181.7371368408203
5.990855530574932,305.29656982421875,178.6822967529297
5.990855530574932,306.0384521484375,178.5216064453125
5.990855530574932,306.0544128417969,179.19175720214844
5.990855530574932,303.3356018066406,177.81040954589844
5.990855530574932,308.13018798828125,179.5962371826172
5.990855530574932,305.0606994628906,180.79718017578125
5.990855530574932,304.62530517578125,181.80271911621094
5.990855530574932,302.66607666015625,178.83555603027344
5.990855530574932,300.0650329589844,179.08267211914062
5.990855530574932,307.3640441894531,180.22422790527344
5.990855530574932,306.70782470703125,180.1655731201172
5.990855530574932,302.0287780761719,175.73086547851562
5.990855530574932,303.6080627441406,179.73158264160156
5.990855530574932,306.4300231933594,180.20645141601562
5.990855530574932,308.3436584472656,180.45718383789062
5.990855530574932,309.1759338378906,180.33892822265625
5.990855530574932,310.4462890625,181.57302856445312
5.990855530574932,303.4469299316406,176.39500427246094
5.990855530574932,302.2974548339844,179.25445556640625
5.990855530574932,305.5240173339844,179.7176513671875
5.990855530574932,307.1805725097656,178.94747924804688
5.990855530574932,302.3654479980469,177.32969665527344
5.990855530574932,305.6609802246094,178.8334503173828
5.990855530574932,306.4666442871094,181.65650939941406
5.990855530574932,304.2613830566406,178.04574584960938
5.990855530574932,301.72216796875,178.6352996826172
5.990855530574932,308.1766662597656,178.74989318847656
5.990855530574932,305.1793212890625,180.16880798339844
5.990855530574932,309.276123046875,181.50575256347656
5.990855530574932,302.2575988769531,178.50057983398438
5.990855530574932,307.6490173339844,180.66433715820312
5.990855530574932,302.8721618652344,177.11279296875
5.990855530574932,309.0076904296875,181.39019775390625
5.990855530574932,304.4093017578125,179.62835693359375
5.990855530574932,305.2381591796875,179.0865020751953
5.990855530574932,304.92376708984375,178.00064086914062
5.990855530574932,309.6458740234375,179.08387756347656
5.990855530574932,304.9593811035156,179.04962158203125
5.990855530574932,298.80340576171875,178.1122283935547
5.990855530574932,309.1116943359375,180.83323669433594
5.990855530574932,301.64471435546875,180.5417938232422
5.990855530574932,306.3973083496094,180.88238525390625
5.990855530574932,305.5856018066406,178.93235778808594
5.990855530574932,309.74932861328125,181.7311248779297
5.990855530574932,302.63726806640625,179.107666015625
5.990855530574932,301.6597595214844,179.5343475341797
5.990855530574932,303.5868225097656,179.68603515625
5.990855530574932,304.7244567871094,179.56980895996094
5.990855530574932,306.66754150390625,179.46160888671875
5.990855530574932,306.99688720703125,179.3686981201172
5.990855530574932,304.2138977050781,179.01419067382812
5.990855530574932,304.5059814453125,178.9487762451172
5.990855530574932,304.31951904296875,178.9896240234375
5.990855530574932,307.2590026855469,180.4685821533203
5.990855530574932,308.43084716796875,181.14688110351562
5.990855530574932,305.92999267578125,180.06101989746094
5.990855530574932,302.90045166015625,180.42044067382812
5.990855530574932,308.1907653808594,179.7817840576172
5.990855530574932,306.3075866699219,180.24803161621094
5.990855530574932,310.83892822265625,182.66578674316406
5.990855530574932,306.2076110839844,179.20440673828125
5.990855530574932,299.3961181640625,178.15550231933594
5.990855530574932,304.7313537597656,178.1732635498047
5.990855530574932,306.4095458984375,180.51849365234375
5.990855530574932,305.14410400390625,179.33401489257812
5.990855530574932,309.2819519042969,180.14857482910156
5.990855530574932,305.5261535644531,179.43751525878906
5.990855530574932,304.80712890625,180.61680603027344
5.990855530574932,305.4446716308594,177.96766662597656
5.990855530574932,306.09716796875,180.16311645507812
5.990855530574932,303.15728759765625,178.92971801757812
5.990855530574932,305.9183654785156,179.1232452392578
5.990855530574932,305.8548583984375,180.51622009277344
5.990855530574932,304.8208312988281,178.9403533935547
5.990855530574932,305.8473815917969,179.89877319335938
5.990855530574932,304.1181640625,177.59715270996094
5.990855530574932,302.1605529785156,177.9889373779297
5.990855530574932,310.031005859375,179.1317901611328
5.990855530574932,307.1512451171875,178.70265197753906
5.990855530574932,306.881591796875,179.16207885742188
5.990855530574932,304.5655212402344,178.11434936523438
5.990855530574932,305.027099609375,179.8900146484375
5.990855530574932,302.2678527832031,179.0079803466797
5.990855530574932,301.3247985839844,179.4765625
5.990855530574932,303.65093994140625,178.6212158203125
5.990855530574932,301.3113708496094,177.52967834472656
5.990855530574932,307.31939697265625,179.10574340820312
5.990855530574932,306.532958984375,180.61679077148438
5.990855530574932,309.80316162109375,181.75914001464844
5.990855530574932,302.8697509765625,178.85609436035156
5.990855530574932,303.0789794921875,179.04393005371094
5.990855530574932,306.0146789550781,180.17381286621094
5.990855530574932,307.8833923339844,182.44134521484375
5.990855530574932,303.4093017578125,180.7021026611328
5.990855530574932,306.4409484863281,179.74197387695312
5.990855530574932,301.14617919921875,177.0862579345703
5.990855530574932,307.1904602050781,179.8199920654297
5.990855530574932,310.4855651855469,181.68116760253906
5.990855530574932,307.8294372558594,179.8006134033203
5.990855530574932,300.3467712402344,177.43081665039062
5.990855530574932,307.01593017578125,179.96983337402344
5.990855530574932,301.2722473144531,179.6657257080078
5.990855530574932,304.89227294921875,177.50439453125
5.990855530574932,308.2819519042969,182.31301879882812
5.990855530574932,305.70196533203125,180.59938049316406
5.990855530574932,303.00115966796875,179.9243621826172
5.990855530574932,304.5539245605469,180.2825164794922
5.990855530574932,304.1623229980469,179.50816345214844
5.990855530574932,308.5657653808594,181.28192138671875
5.990855530574932,307.66766357421875,179.53466796875
5.990855530574932,305.22235107421875,178.4468994140625
5.990855530574932,306.765869140625,179.3348388671875
5.990855530574932,305.4172668457031,178.57582092285156
5.990855530574932,304.8462829589844,179.8851318359375
5.990855530574932,308.0667724609375,180.67189025878906
5.990855530574932,308.5110168457031,179.0955047607422
5.990855530574932,305.92181396484375,179.97186279296875
5.990855530574932,303.60443115234375,178.50076293945312
5.990855530574932,300.7835998535156,178.0475311279297
5.990855530574932,301.82879638671875,178.9850616455078
5.990855530574932,307.1150817871094,180.38421630859375
5.990855530574932,303.4308166503906,178.76318359375
5.990855530574932,302.0131530761719,179.40684509277344
5.990855530574932,304.35748291015625,178.36007690429688
5.990855530574932,305.53790283203125,180.65011596679688
5.990855530574932,302.9388122558594,176.66397094726562
5.990855530574932,310.6875915527344,180.28494262695312
5.990855530574932,305.29754638671875,179.08291625976562
5.990855530574932,306.01531982421875,178.4877471923828
5.990855530574932,306.9051513671875,180.850341796875
5.990855530574932,302.732421875,177.92893981933594
5.990855530574932,303.1244201660156,180.7703094482422
5.990855530574932,301.7984313964844,177.944580078125
5.990855530574932,302.7064514160156,178.1881103515625
5.990855530574932,307.1935729980469,180.0673370361328
5.990855530574932,305.78863525390625,179.750244140625
5.990855530574932,302.3521423339844,178.66238403320312
5.990855530574932,305.1378173828125,180.1697540283203
5.990855530574932,304.5948486328125,178.8434600830078
5.990855530574932,308.3764343261719,179.15602111816406
5.990855530574932,305.78753662109375,180.15817260742188
5.990855530574932,303.37567138671875,178.05308532714844
5.990855530574932,307.7197570800781,180.8527374267578
5.990855530574932,302.8200378417969,178.2252960205078
5.990855530574932,305.30816650390625,180.22775268554688
5.990855530574932,304.39324951171875,179.33726501464844
5.990855530574932,302.7288513183594,177.35720825195312
5.990855530574932,306.7707824707031,179.14205932617188
5.990855530574932,304.421142578125,179.35984802246094
5.990855530574932,307.56658935546875,177.85107421875
5.990855530574932,305.17333984375,178.87742614746094
5.990855530574932,302.5445556640625,178.6028594970703
5.990855530574932,304.1706237792969,178.83505249023438
5.990855530574932,307.6034851074219,181.56607055664062
5.990855530574932,304.84075927734375,179.27490234375
5.990855530574932,305.8289794921875,178.67633056640625
5.990855530574932,308.3918762207031,179.61607360839844
5.990855530574932,302.4845275878906,179.20852661132812
5.990855530574932,303.6679992675781,177.6131134033203
5.990855530574932,306.3082275390625,179.48385620117188
5.990855530574932,306.4322509765625,180.3488006591797
5.990855530574932,306.03717041015625,179.61155700683594
5.990855530574932,303.5354309082031,178.3109130859375
5.990855530574932,305.6752624511719,178.53720092773438
5.990855530574932,307.29400634765625,179.25961303710938
5.990855530574932,304.3015441894531,179.4237823486328
5.990855530574932,305.0150146484375,178.3389892578125
5.990855530574932,304.65411376953125,180.51687622070312
5.990855530574932,302.97027587890625,178.47747802734375
5.990855530574932,305.0187683105469,178.22158813476562
5.990855530574932,302.0453796386719,177.11260986328125
5.990855530574932,300.5494079589844,179.58599853515625
5.990855530574932,307.50079345703125,180.0304718017578
5.990855530574932,305.4183349609375,180.61349487304688
5.990855530574932,302.9273986816406,177.77389526367188
5.990855530574932,306.3590393066406,178.33018493652344
5.990855530574932,306.5176086425781,179.6824951171875
5.990855530574932,304.0501403808594,179.94366455078125
5.990855530574932,306.1513366699219,179.06008911132812
5.990855530574932,308.7588195800781,180.1854705810547
5.990855530574932,308.6090087890625,181.3893585205078
5.990855530574932,304.8748474121094,178.29443359375
5.990855530574932,305.91607666015625,180.46929931640625
5.990855530574932,307.8131103515625,178.90985107421875
5.990855530574932,305.4788513183594,180.43296813964844
5.990855530574932,305.5828552246094,181.86090087890625
5.990855530574932,309.7681884765625,181.45140075683594
5.990855530574932,306.4736633300781,180.120849609375
5.990855530574932,308.072998046875,180.50143432617188
5.990855530574932,308.189208984375,178.81253051757812
5.990855530574932,304.85638427734375,181.031494140625
5.990855530574932,306.0035400390625,177.82691955566406
5.990855530574932,302.48406982421875,178.40997314453125
5.990855530574932,306.16644287109375,180.05613708496094
5.990855530574932,305.9332275390625,178.85812377929688
5.990855530574932,308.9217224121094,180.5155792236328
5.990855530574932,303.4228820800781,178.44509887695312
5.990855530574932,307.33746337890625,180.44662475585938
5.990855530574932,298.9169006347656,180.4971466064453
5.990855530574932,302.839599609375,177.5720672607422
5.990855530574932,309.25555419921875,179.5995330810547
5.990855530574932,307.6241760253906,180.21202087402344
5.990855530574932,305.663330078125,178.49935913085938
5.990855530574932,308.5330810546875,180.8058319091797
5.990855530574932,301.33709716796875,178.55259704589844
5.990855530574932,305.0132751464844,179.89248657226562
5.990855530574932,303.7196960449219,179.7334747314453
5.990855530574932,307.6607971191406,178.80247497558594
5.990855530574932,305.4897766113281,180.0442657470703
5.990855530574932,307.4773254394531,179.5336456298828
5.990855530574932,304.6651916503906,179.6029510498047
5.990855530574932,304.66162109375,181.1119384765625
5.990855530574932,306.5001220703125,180.96664428710938
5.990855530574932,304.1492919921875,179.4636688232422
5.990855530574932,307.0486145019531,178.83241271972656
5.990855530574932,303.98077392578125,179.976806640625
5.990855530574932,307.3825988769531,178.72998046875
5.990855530574932,307.0745849609375,180.23638916015625
5.990855530574932,305.50677490234375,180.1805877685547
5.990855530574932,302.3515930175781,178.7276153564453
5.990855530574932,304.0608825683594,177.9037322998047
5.990855530574932,306.2689208984375,179.25621032714844
5.990855530574932,306.8955078125,179.1754150390625
5.990855530574932,302.4222717285156,180.7548370361328
5.990855530574932,306.1015625,179.24551391601562
5.990855530574932,308.06817626953125,177.995361328125
5.990855530574932,305.8588562011719,180.89588928222656
5.990855530574932,306.27294921875,178.70111083984375
5.990855530574932,299.9122619628906,177.81910705566406
5.990855530574932,304.3716125488281,179.99232482910156
5.990855530574932,303.88055419921875,179.93846130371094
5.990855530574932,306.48614501953125,179.90078735351562
5.990855530574932,307.1714782714844,180.33790588378906
5.990855530574932,305.95501708984375,180.06202697753906
5.990855530574932,302.5478515625,177.5714111328125
5.990855530574932,304.98223876953125,180.87643432617188
5.990855530574932,303.84271240234375,178.59786987304688
5.990855530574932,304.7142639160156,179.60755920410156
5.990855530574932,308.8725280761719,180.16969299316406
5.990855530574932,305.2718505859375,179.13909912109375
5.990855530574932,307.8111572265625,179.6238250732422
5.990855530574932,308.7292175292969,181.27037048339844
5.990855530574932,302.1624755859375,178.7466278076172
5.990855530574932,307.60919189453125,179.495849609375
5.990855530574932,306.58612060546875,181.31991577148438
5.990855530574932,305.1158752441406,181.1431121826172
5.990855530574932,304.3026123046875,179.33993530273438
5.990855530574932,306.3497314453125,179.4202423095703
5.990855530574932,308.93939208984375,180.12281799316406
5.990855530574932,301.8915710449219,180.67205810546875
5.990855530574932,304.9268493652344,180.38902282714844
5.990855530574932,304.2406921386719,178.8020782470703
5.990855530574932,304.0863037109375,178.15147399902344
5.990855530574932,301.2174377441406,179.23826599121094
5.990855530574932,308.2481689453125,179.20692443847656
5.990855530574932,303.6911315917969,182.6002197265625
5.990855530574932,305.9315185546875,181.58685302734375
5.990855530574932,300.6461181640625,181.36863708496094
5.990855530574932,307.4696960449219,178.32403564453125
5.990855530574932,304.9924621582031,180.17945861816406
5.990855530574932,307.2297668457031,182.13316345214844
5.990855530574932,304.55731201171875,178.68319702148438
5.990855530574932,306.2994689941406,181.01202392578125
5.990855530574932,303.88531494140625,178.3744659423828
5.990855530574932,303.7458190917969,177.51197814941406
5.990855530574932,306.0751037597656,180.52780151367188
5.990855530574932,310.7580261230469,180.88206481933594
5.990855530574932,303.37689208984375,179.21572875976562
5.990855530574932,301.3769836425781,176.38784790039062
5.990855530574932,309.15478515625,179.56289672851562
5.990855530574932,303.3587951660156,178.08685302734375
5.990855530574932,305.7796630859375,178.30377197265625
5.990855530574932,303.45098876953125,178.23760986328125
5.990855530574932,304.54949951171875,179.106689453125
5.990855530574932,307.2887268066406,179.18702697753906
5.990855530574932,305.7431335449219,181.58323669433594
5.990855530574932,306.280517578125,181.2153778076172
5.990855530574932,302.52606201171875,177.81631469726562
5.990855530574932,304.4872741699219,178.68991088867188
5.990855530574932,304.189697265625,180.1610870361328
5.990855530574932,304.4589538574219,179.53370666503906
5.990855530574932,308.7633056640625,180.51058959960938
5.990855530574932,307.31439208984375,180.81639099121094
5.990855530574932,306.51153564453125,180.79754638671875
5.990855530574932,306.7329406738281,180.16673278808594
5.990855530574932,303.46563720703125,177.61947631835938
5.990855530574932,306.347900390625,179.13076782226562
5.990855530574932,305.9615478515625,180.39755249023438
5.990855530574932,307.62396240234375,181.01800537109375
5.990855530574932,302.3463134765625,176.13380432128906
5.990855530574932,302.7441101074219,178.88858032226562
5.990855530574932,306.97808837890625,180.89752197265625
5.990855530574932,306.2033996582031,180.27517700195312
5.990855530574932,305.45013427734375,178.57186889648438
5.990855530574932,305.91937255859375,179.44493103027344
5.990855530574932,301.2240295410156,177.7496337890625
5.990855530574932,301.8942565917969,179.40017700195312
5.990855530574932,308.44146728515625,179.78770446777344
5.990855530574932,306.17919921875,179.19798278808594
5.990855530574932,306.6791076660156,179.56533813476562
5.990855530574932,305.36053466796875,178.681396484375
5.990855530574932,308.81695556640625,181.59371948242188
5.990855530574932,303.56622314453125,179.0493927001953
5.990855530574932,304.4901123046875,178.8054656982422
5.990855530574932,304.88580322265625,179.2831268310547
5.990855530574932,301.1371154785156,177.38462829589844
5.990855530574932,309.2742004394531,179.43312072753906
5.990855530574932,306.7527770996094,179.08294677734375
5.990855530574932,306.6630554199219,181.14414978027344
5.990855530574932,306.87335205078125,180.1656494140625
5.990855530574932,302.6014099121094,177.49459838867188
5.990855530574932,305.5148620605469,178.53260803222656
5.990855530574932,302.19427490234375,177.3949432373047
5.990855530574932,305.0697021484375,178.42495727539062
5.990855530574932,307.35186767578125,181.47727966308594
5.990855530574932,306.840576171875,179.75450134277344
5.990855530574932,304.8525390625,180.27706909179688
5.990855530574932,307.6433410644531,180.9615020751953
5.990855530574932,305.2279968261719,178.49903869628906
5.990855530574932,306.2998046875,178.39503479003906
5.990855530574932,307.542236328125,179.5370635986328
5.990855530574932,308.4996032714844,181.984130859375
5.990855530574932,311.3516845703125,183.22242736816406
5.990855530574932,304.4513244628906,179.30592346191406
5.990855530574932,301.1164855957031,178.98060607910156
5.990855530574932,308.14019775390625,179.6436767578125
5.990855530574932,305.6907653808594,181.9563446044922
5.990855530574932,304.0682373046875,178.64183044433594
5.990855530574932,308.5865173339844,179.399658203125
5.990855530574932,303.1365051269531,176.92735290527344
5.990855530574932,306.0767822265625,181.17745971679688
5.990855530574932,308.7215881347656,179.90220642089844
5.990855530574932,305.6195068359375,180.34254455566406
5.990855530574932,305.68817138671875,180.333984375
5.990855530574932,303.0462646484375,178.88807678222656
5.990855530574932,307.8722229003906,179.33790588378906
5.990855530574932,306.6099548339844,180.59024047851562
5.990855530574932,307.4996337890625,180.24696350097656
5.990855530574932,306.8670959472656,179.48838806152344
5.990855530574932,301.2778625488281,177.9414520263672
5.990855530574932,305.33837890625,179.1510009765625
5.990855530574932,306.3987121582031,180.11959838867188
5.990855530574932,304.57904052734375,178.88967895507812
5.990855530574932,307.550048828125,181.2262725830078
5.990855530574932,304.49127197265625,178.49900817871094
5.990855530574932,302.3038330078125,179.2678985595703
5.990855530574932,309.5082092285156,180.9002227783203
5.990855530574932,306.133544921875,179.46128845214844
5.990855530574932,304.3576965332031,179.972900390625
5.990855530574932,312.23443603515625,181.4640350341797
5.990855530574932,305.551025390625,178.17738342285156
5.990855530574932,304.5003662109375,179.12672424316406
5.990855530574932,301.9087829589844,181.86386108398438
5.990855530574932,307.7060546875,180.07373046875
5.990855530574932,301.8141784667969,181.106689453125
5.990855530574932,307.266357421875,179.46875
5.990855530574932,303.8503723144531,178.68931579589844
5.990855530574932,305.6097106933594,180.16116333007812
5.990855530574932,307.88482666015625,180.29519653320312
5.990855530574932,306.8223571777344,180.3336944580078
5.990855530574932,303.2942810058594,179.2330322265625
5.990855530574932,303.4166564941406,176.44195556640625
5.990855530574932,302.1444396972656,179.46730041503906
5.990855530574932,308.2406311035156,181.36553955078125
5.990855530574932,307.2612609863281,180.55081176757812
5.990855530574932,305.7461242675781,178.91940307617188
5.990855530574932,309.72174072265625,182.17239379882812
5.990855530574932,307.749267578125,181.6758575439453
5.990855530574932,307.94024658203125,179.43666076660156
5.990855530574932,308.4422912597656,180.79949951171875
5.990855530574932,305.4300537109375,179.81922912597656
5.990855530574932,306.9731750488281,179.85687255859375
5.990855530574932,305.3905334472656,179.5029296875
5.990855530574932,305.4696350097656,179.56747436523438
5.990855530574932,308.887939453125,181.9980926513672
5.990855530574932,306.7849426269531,179.4640350341797
5.990855530574932,306.0085754394531,178.10818481445312
5.990855530574932,301.9497375488281,179.3590087890625
5.990855530574932,304.65692138671875,178.30299377441406
5.990855530574932,306.7645568847656,178.72337341308594
5.990855530574932,307.6714782714844,179.04879760742188
5.990855530574932,308.26593017578125,180.70028686523438
5.990855530574932,307.02325439453125,180.89089965820312
5.990855530574932,304.5182800292969,178.0632781982422
5.990855530574932,305.6974792480469,180.0703125
5.990855530574932,305.42767333984375,180.10804748535156
5.990855530574932,306.90240478515625,178.3831787109375
5.990855530574932,303.7054138183594,178.2147979736328
5.990855530574932,304.52197265625,179.63243103027344
5.990855530574932,305.6458435058594,177.7806396484375
5.990855530574932,305.9916687011719,179.3655242919922
5.990855530574932,308.5559387207031,180.7380828857422
5.990855530574932,304.339111328125,179.74270629882812
5.990855530574932,306.765625,179.31443786621094
5.990855530574932,309.4585266113281,180.9809112548828
5.990855530574932,306.4622802734375,178.80712890625
5.990855530574932,303.14752197265625,179.31112670898438
5.990855530574932,307.72283935546875,179.6587371826172
5.990855530574932,303.8245544433594,178.6581268310547
5.990855530574932,306.32513427734375,180.82571411132812
5.990855530574932,301.7148742675781,177.9212188720703
5.990855530574932,313.3065490722656,180.99234008789062
5.990855530574932,305.3389587402344,180.01817321777344
5.990855530574932,306.85821533203125,181.36387634277344
5.990855530574932,301.2011413574219,177.84873962402344
5.990855530574932,305.65631103515625,180.37979125976562
5.990855530574932,305.0817565917969,180.1940460205078
5.990855530574932,306.830078125,180.8366241455078
5.990855530574932,304.5011291503906,178.3352508544922
5.990855530574932,302.8032531738281,178.38099670410156
5.990855530574932,308.1850891113281,179.05575561523438
5.990855530574932,306.339111328125,180.41952514648438
5.990855530574932,307.6224365234375,179.8826446533203
5.990855530574932,306.4220275878906,178.98965454101562
5.990855530574932,308.10772705078125,180.6995086669922
5.990855530574932,305.0741271972656,178.55926513671875
5.990855530574932,304.6955871582031,179.47201538085938
5.990855530574932,310.43878173828125,181.15142822265625
5.990855530574932,307.0283508300781,179.73477172851562
5.990855530574932,305.3559265136719,177.55905151367188
5.990855530574932,304.4404296875,177.79055786132812
5.990855530574932,303.2991943359375,177.90228271484375
5.990855530574932,305.8698425292969,180.9416046142578
5.990855530574932,304.99139404296875,178.38986206054688
5.990855530574932,300.8800964355469,178.36900329589844
5.990855530574932,303.7410583496094,179.60556030273438
5.990855530574932,303.5350036621094,181.534423828125
5.990855530574932,305.9696960449219,178.4818878173828
5.990855530574932,300.4368591308594,178.9084014892578
5.990855530574932,301.3001708984375,176.85885620117188
5.990855530574932,308.57275390625,178.8486785888672
5.990855530574932,302.6091613769531,176.33702087402344
5.990855530574932,302.3362121582031,179.000732421875
5.990855530574932,309.9360656738281,178.77224731445312
5.990855530574932,309.13189697265625,181.35235595703125
5.990855530574932,303.7043151855469,177.5222625732422
5.990855530574932,306.3314514160156,179.81796264648438
5.990855530574932,304.8094482421875,179.2216796875
5.990855530574932,306.5076599121094,177.88438415527344
5.990855530574932,304.5228576660156,178.58779907226562
5.990855530574932,304.6641845703125,179.57846069335938
5.990855530574932,302.6244812011719,177.67633056640625
5.990855530574932,300.7244873046875,178.81002807617188
5.990855530574932,301.4058532714844,178.61105346679688
5.990855530574932,306.40472412109375,181.225341796875
5.990855530574932,307.5274353027344,179.7632293701172
5.990855530574932,307.09027099609375,181.1455078125
5.990855530574932,303.8929138183594,177.29916381835938
